Freq.	V(out)
5.14905861870718e-01	(-5.17656063986405e-02dB,-1.92521004454901e+01°)
5.26899560136587e-01	(-5.47227985561970e-02dB,-1.97118678894819e+01°)
5.39172627523581e-01	(-5.78686694530195e-02dB,-2.01830971776838e+01°)
5.51731571374482e-01	(-6.12167493781270e-02dB,-2.06661019578440e+01°)
5.64583050607556e-01	(-6.47816340934304e-02dB,-2.11612056332745e+01°)
5.77733879247203e-01	(-6.85790730243071e-02dB,-2.16687416550628e+01°)
5.91191030036838e-01	(-7.26260647095401e-02dB,-2.21890538121368e+01°)
6.04961638135937e-01	(-7.69409600562339e-02dB,-2.27224965168481e+01°)
6.19053004903190e-01	(-8.15435739739421e-02dB,-2.32694350833318e+01°)
6.33472601767777e-01	(-8.64553059899422e-02dB,-2.38302459954400e+01°)
6.48228074190824e-01	(-9.16992704737925e-02dB,-2.44053171605307e+01°)
6.63327245719118e-01	(-9.73004371221582e-02dB,-2.49950481448034e+01°)
6.78778122133268e-01	(-1.03285782374486e-01dB,-2.55998503852230e+01°)
6.94588895692463e-01	(-1.09684452444219e-01dB,-2.62201473723365e+01°)
7.10767949478125e-01	(-1.16527938657568e-01dB,-2.68563747974730e+01°)
7.27323861838726e-01	(-1.23850265790990e-01dB,-2.75089806569109e+01°)
7.44265410938144e-01	(-1.31688194086317e-01dB,-2.81784253045932e+01°)
7.61601579409958e-01	(-1.40081435597234e-01dB,-2.88651814438724e+01°)
7.79341559120165e-01	(-1.49072885479087e-01dB,-2.95697340475581e+01°)
7.97494756040821e-01	(-1.58708868772258e-01dB,-3.02925801942287e+01°)
8.16070795237222e-01	(-1.69039403144003e-01dB,-3.10342288073484e+01°)
8.35079525971232e-01	(-1.80118477939668e-01dB,-3.17952002822068e+01°)
8.54531026923495e-01	(-1.92004349746890e-01dB,-3.25760259840766e+01°)
8.74435611537289e-01	(-2.04759854489997e-01dB,-3.33772475992749e+01°)
8.94803833486844e-01	(-2.18452735839876e-01dB,-3.41994163190377e+01°)
9.15646492273042e-01	(-2.33155989440634e-01dB,-3.50430918342909e+01°)
9.36974638949457e-01	(-2.48948222110915e-01dB,-3.59088411175685e+01°)
9.58799581981770e-01	(-2.65914024767276e-01dB,-3.67972369665272e+01°)
9.81132893243661e-01	(-2.84144357332003e-01dB,-3.77088562817919e+01°)
1.00398641415238e+00	(-3.03736943320104e-01dB,-3.86442780503238e+01°)
1.02737226194721e+00	(-3.24796671143417e-01dB,-3.96040810041999e+01°)
1.05130283611421e+00	(-3.47435998417327e-01dB,-4.05888409237604e+01°)
1.07579082496055e+00	(-3.71775354702875e-01dB,-4.15991275536324e+01°)
1.10084921234207e+00	(-3.97943537162434e-01dB,-4.26355011003318e+01°)
1.12649128454742e+00	(-4.26078092551271e-01dB,-4.36985082811583e+01°)
1.15273063734272e+00	(-4.56325677816184e-01dB,-4.47886778961203e+01°)
1.17958118318014e+00	(-4.88842390337153e-01dB,-4.59065158978817e+01°)
1.20705715857447e+00	(-5.23794057547709e-01dB,-4.70524999394453e+01°)
1.23517313165158e+00	(-5.61356474330610e-01dB,-4.82270733857119e+01°)
1.26394400987253e+00	(-6.01715575246414e-01dB,-4.94306387834405e+01°)
1.29338504793780e+00	(-6.45067527361559e-01dB,-5.06635507946946e+01°)
1.32351185587546e+00	(-6.91618728262527e-01dB,-5.19261086118020e+01°)
1.35434040731785e+00	(-7.41585692849091e-01dB,-5.32185478873218e+01°)
1.38588704797102e+00	(-7.95194811782009e-01dB,-5.45410322305508e+01°)
1.41816850428141e+00	(-8.52681964120991e-01dB,-5.58936443426798e+01°)
1.45120189230444e+00	(-9.14291966840172e-01dB,-5.72763768856028e+01°)
1.48500472677970e+00	(-9.80277844669265e-01dB,-5.86891232042284e+01°)
1.51959493041747e+00	(-1.05089990519902e+00dB,-6.01316680483261e+01°)
1.55499084340155e+00	(-1.12642460652173e+00dB,-6.16036784666297e+01°)
1.59121123311355e+00	(-1.20712320794553e+00dB,-6.31046950720178e+01°)
1.62827530408351e+00	(-1.29327019859100e+00dB,-6.46341239007398e+01°)
1.66620270817247e+00	(-1.38514150397177e+00dB,-6.61912291092745e+01°)
1.70501355499211e+00	(-1.48301247694505e+00dB,-6.77751267677308e+01°)
1.74472842256712e+00	(-1.58715568658807e+00dB,-6.93847800168755e+01°)
1.78536836824599e+00	(-1.69783852643388e+00dB,-7.10189958550495e+01°)
1.82695493986584e+00	(-1.81532067181558e+00dB,-7.26764238097678e+01°)
1.86951018717742e+00	(-1.93985142447428e+00dB,-7.43555567253483e+01°)
1.91305667353614e+00	(-2.07166699065967e+00dB,-7.60547338616879e+01°)
1.95761748786546e+00	(-2.21098774621266e+00dB,-7.77721464502006e+01°)
2.00321625689898e+00	(-2.35801554806332e+00dB,-7.95058457916781e+01°)
2.04987715770761e+00	(-2.51293115570756e+00dB,-8.12537539091138e+01°)
2.09762493051859e+00	(-2.67589182809802e+00dB,-8.30136766889418e+01°)
2.14648489183307e+00	(-2.84702916065286e+00dB,-8.47833193601914e+01°)
2.19648294784930e+00	(-3.02644722354261e+00dB,-8.65603040769050e+01°)
2.24764560819836e+00	(-3.21422105602319e+00dB,-8.83421892894319e+01°)
2.29999999999999e+00	(-3.41039556250234e+00dB,-9.01264905195699e+01°)
2.35357388224573e+00	(-3.61498484460826e+00dB,-9.19107020973658e+01°)
2.40839566051706e+00	(-3.82797199030616e+00dB,-9.36923193773760e+01°)
2.46449440204649e+00	(-4.04930932675563e+00dB,-9.54688609320000e+01°)
2.52189985112932e+00	(-4.27891912888636e+00dB,-9.72378902204637e+01°)
2.58064244489451e+00	(-4.51669476138928e+00dB,-9.89970362541034e+01°)
2.64075332944282e+00	(-4.76250221873400e+00dB,-1.00744012820286e+02°)
2.70226437636091e+00	(-5.01618201659875e+00dB,-1.02476635885856e+02°)
2.76520819962004e+00	(-5.27755137924908e+00dB,-1.04192838872651e+02°)
2.82961817286847e+00	(-5.54640666126600e+00dB,-1.05890685577961e+02°)
2.89552844712657e+00	(-5.82252593873891e+00dB,-1.07568380597122e+02°)
2.96297396889420e+00	(-6.10567170455480e+00dB,-1.09224277189161e+02°)
3.03199049867973e+00	(-6.39559360450804e+00dB,-1.10856882605409e+02°)
3.10261462996079e+00	(-6.69203115526922e+00dB,-1.12464860971869e+02°)
3.17488380858662e+00	(-6.99471639133578e+00dB,-1.14047033876321e+02°)
3.24883635263232e+00	(-7.30337639544213e+00dB,-1.15602378859121e+02°)
3.32451147271562e+00	(-7.61773567503014e+00dB,-1.17130026041666e+02°)
3.40194929278686e+00	(-7.93751835579453e+00dB,-1.18629253148861e+02°)
3.48119087140327e+00	(-8.26245017160808e+00dB,-1.20099479192324e+02°)
3.56227822349869e+00	(-8.59226023795292e+00dB,-1.21540257081026e+02°)
3.64525434266055e+00	(-8.92668260308171e+00dB,-1.22951265417145e+02°)
3.73016322392552e+00	(-9.26545757732862e+00dB,-1.24332299719050e+02°)
3.81704988710637e+00	(-9.60833284619155e+00dB,-1.25683263292309e+02°)
3.90596040066200e+00	(-9.95506437698394e+00dB,-1.27004157945226e+02°)
3.99694190612355e+00	(-1.03054171320343e+01dB,-1.28295074719223e+02°)
4.09004264308951e+00	(-1.06591656036635e+01dB,-1.29556184777683e+02°)
4.18531197480295e+00	(-1.10160941875883e+01dB,-1.30787730570784e+02°)
4.28280041432458e+00	(-1.13759974121018e+01dB,-1.31990017369170e+02°)
4.38255965131545e+00	(-1.17386800404821e+01dB,-1.33163405236585e+02°)
4.48464257944349e+00	(-1.21039570637020e+01dB,-1.34308301491278e+02°)
4.58910332442840e+00	(-1.24716535997678e+01dB,-1.35425153688162e+02°)
4.69599727273990e+00	(-1.28416047149993e+01dB,-1.36514443138461e+02°)
4.80538110096427e+00	(-1.32136551813692e+01dB,-1.37576678970900e+02°)
4.91731280585511e+00	(-1.35876591827272e+01dB,-1.38612392728100e+02°)
5.03185173508395e+00	(-1.39634799813860e+01dB,-1.39622133483672e+02°)
5.14905861870716e+00	(-1.43409895552163e+01dB,-1.40606463459214e+02°)
5.26899560136586e+00	(-1.47200682140985e+01dB,-1.41565954115869e+02°)
5.39172627523580e+00	(-1.51006042033508e+01dB,-1.42501182691939e+02°)
5.51731571374480e+00	(-1.54824933006128e+01dB,-1.43412729156150e+02°)
5.64583050607555e+00	(-1.58656384116146e+01dB,-1.44301173545211e+02°)
5.77733879247201e+00	(-1.62499491693167e+01dB,-1.45167093654216e+02°)
5.91191030036836e+00	(-1.66353415400626e+01dB,-1.46011063048880e+02°)
6.04961638135935e+00	(-1.70217374396435e+01dB,-1.46833649369643e+02°)
6.19053004903188e+00	(-1.74090643615233e+01dB,-1.47635412898938e+02°)
6.33472601767776e+00	(-1.77972550189148e+01dB,-1.48416905364520e+02°)
6.48228074190821e+00	(-1.81862470019197e+01dB,-1.49178668953480e+02°)
6.63327245719116e+00	(-1.85759824505391e+01dB,-1.49921235513336e+02°)
6.78778122133266e+00	(-1.89664077440257e+01dB,-1.50645125918484e+02°)
6.94588895692461e+00	(-1.93574732067679e+01dB,-1.51350849582066e+02°)
7.10767949478123e+00	(-1.97491328306708e+01dB,-1.52038904095104e+02°)
7.27323861838724e+00	(-2.01413440138136e+01dB,-1.52709774976463e+02°)
7.44265410938142e+00	(-2.05340673150211e+01dB,-1.53363935518788e+02°)
7.61601579409956e+00	(-2.09272662238747e+01dB,-1.54001846717109e+02°)
7.79341559120162e+00	(-2.13209069456054e+01dB,-1.54623957268196e+02°)
7.97494756040819e+00	(-2.17149582002517e+01dB,-1.55230703630059e+02°)
8.16070795237220e+00	(-2.21093910354245e+01dB,-1.55822510132177e+02°)
8.35079525971229e+00	(-2.25041786519978e+01dB,-1.56399789128152e+02°)
8.54531026923493e+00	(-2.28992962420330e+01dB,-1.56962941183446e+02°)
8.74435611537286e+00	(-2.32947208382428e+01dB,-1.57512355291792e+02°)
8.94803833486841e+00	(-2.36904311743110e+01dB,-1.58048409114649e+02°)
9.15646492273039e+00	(-2.40864075553974e+01dB,-1.58571469238821e+02°)
9.36974638949455e+00	(-2.44826317381774e+01dB,-1.59081891447988e+02°)
9.58799581981767e+00	(-2.48790868197883e+01dB,-1.59580021004493e+02°)
9.81132893243658e+00	(-2.52757571350821e+01dB,-1.60066192938242e+02°)
1.00398641415238e+01	(-2.56726281616105e+01dB,-1.60540732340014e+02°)
1.02737226194721e+01	(-2.60696864317972e+01dB,-1.61003954656893e+02°)
1.05130283611421e+01	(-2.64669194517819e+01dB,-1.61456165987902e+02°)
1.07579082496055e+01	(-2.68643156264504e+01dB,-1.61897663378199e+02°)
1.10084921234206e+01	(-2.72618641901916e+01dB,-1.62328735110494e+02°)
1.12649128454742e+01	(-2.76595551429529e+01dB,-1.62749660992585e+02°)
1.15273063734272e+01	(-2.80573791911918e+01dB,-1.63160712640092e+02°)
1.17958118318013e+01	(-2.84553276933468e+01dB,-1.63562153753697e+02°)
1.20705715857447e+01	(-2.88533926094771e+01dB,-1.63954240390304e+02°)
1.23517313165157e+01	(-2.92515664547435e+01dB,-1.64337221227702e+02°)
1.26394400987253e+01	(-2.96498422564256e+01dB,-1.64711337822424e+02°)
1.29338504793780e+01	(-3.00482135141923e+01dB,-1.65076824860594e+02°)
1.32351185587545e+01	(-3.04466741633606e+01dB,-1.65433910401637e+02°)
1.35434040731785e+01	(-3.08452185408993e+01dB,-1.65782816114797e+02°)
1.38588704797102e+01	(-3.12438413539487e+01dB,-1.66123757508500e+02°)
1.41816850428140e+01	(-3.16425376506447e+01dB,-1.66456944152602e+02°)
1.45120189230444e+01	(-3.20413027930522e+01dB,-1.66782579893653e+02°)
1.48500472677970e+01	(-3.24401324320233e+01dB,-1.67100863063321e+02°)
1.51959493041746e+01	(-3.28390224838116e+01dB,-1.67411986680159e+02°)
1.55499084340155e+01	(-3.32379691082838e+01dB,-1.67716138644920e+02°)
1.59121123311354e+01	(-3.36369686885825e+01dB,-1.68013501929652e+02°)
1.62827530408351e+01	(-3.40360178121003e+01dB,-1.68304254760825e+02°)
1.66620270817247e+01	(-3.44351132526395e+01dB,-1.68588570796742e+02°)
1.70501355499210e+01	(-3.48342519536341e+01dB,-1.68866619299523e+02°)
1.74472842256711e+01	(-3.52334310123237e+01dB,-1.69138565301938e+02°)
1.78536836824598e+01	(-3.56326476647703e+01dB,-1.69404569769383e+02°)
1.82695493986584e+01	(-3.60318992716192e+01dB,-1.69664789757313e+02°)
1.86951018717742e+01	(-3.64311833045069e+01dB,-1.69919378564425e+02°)
1.91305667353613e+01	(-3.68304973330263e+01dB,-1.70168485881913e+02°)
1.95761748786545e+01	(-3.72298390121612e+01dB,-1.70412257939122e+02°)
2.00321625689897e+01	(-3.76292060701070e+01dB,-1.70650837645908e+02°)
2.04987715770760e+01	(-3.80285962963951e+01dB,-1.70884364732057e+02°)
2.09762493051858e+01	(-3.84280075302450e+01dB,-1.71112975884087e+02°)
2.14648489183307e+01	(-3.88274376490637e+01dB,-1.71336804879774e+02°)
2.19648294784929e+01	(-3.92268845570185e+01dB,-1.71555982720768e+02°)
2.24764560819835e+01	(-3.96263461736074e+01dB,-1.71770637763642e+02°)
2.29999999999999e+01	(-4.00258204221520e+01dB,-1.71980895849753e+02°)
2.35357388224572e+01	(-4.04253052181368e+01dB,-1.72186880434285e+02°)
2.40839566051705e+01	(-4.08247984573195e+01dB,-1.72388712714864e+02°)
2.46449440204648e+01	(-4.12242980035349e+01dB,-1.72586511760156e+02°)
2.52189985112931e+01	(-4.16238016761118e+01dB,-1.72780394638842e+02°)
2.58064244489450e+01	(-4.20233072368234e+01dB,-1.72970476549426e+02°)
2.64075332944281e+01	(-4.24228123762848e+01dB,-1.73156870951297e+02°)
2.70226437636090e+01	(-4.28223146997123e+01dB,-1.73339689697527e+02°)
2.76520819962003e+01	(-4.32218117119509e+01dB,-1.73519043169883e+02°)
2.82961817286846e+01	(-4.36213008016764e+01dB,-1.73695040416551e+02°)
2.89552844712657e+01	(-4.40207792246707e+01dB,-1.73867789293116e+02°)
2.96297396889419e+01	(-4.44202440860636e+01dB,-1.74037396607330e+02°)
3.03199049867972e+01	(-4.48196923214306e+01dB,-1.74203968268258e+02°)
3.10261462996078e+01	(-4.52191206766265e+01dB,-1.74367609440408e+02°)
3.17488380858661e+01	(-4.56185256862278e+01dB,-1.74528424703462e+02°)
3.24883635263231e+01	(-4.60179036504512e+01dB,-1.74686518218286e+02°)
3.32451147271561e+01	(-4.64172506104020e+01dB,-1.74841993899906e+02°)
3.40194929278685e+01	(-4.68165623214992e+01dB,-1.74994955598165e+02°)
3.48119087140326e+01	(-4.72158342249133e+01dB,-1.75145507286827e+02°)
3.56227822349868e+01	(-4.76150614168371e+01dB,-1.75293753261904e+02°)
3.64525434266054e+01	(-4.80142386154024e+01dB,-1.75439798350033e+02°)
3.73016322392551e+01	(-4.84133601250350e+01dB,-1.75583748127736e+02°)
3.81704988710636e+01	(-4.88124197980277e+01dB,-1.75725709152456e+02°)
3.90596040066198e+01	(-4.92114109930943e+01dB,-1.75865789206261e+02°)
3.99694190612354e+01	(-4.96103265306453e+01dB,-1.76004097553145e+02°)
4.09004264308949e+01	(-5.00091586445076e+01dB,-1.76140745210882e+02°)
4.18531197480293e+01	(-5.04078989297870e+01dB,-1.76275845238394e+02°)
4.28280041432456e+01	(-5.08065382865455e+01dB,-1.76409513039600e+02°)
4.38255965131544e+01	(-5.12050668589402e+01dB,-1.76541866684748e+02°)
4.48464257944347e+01	(-5.16034739694375e+01dB,-1.76673027250183e+02°)
4.58910332442839e+01	(-5.20017480476856e+01dB,-1.76803119177519e+02°)
4.69599727273988e+01	(-5.23998765535895e+01dB,-1.76932270653162e+02°)
4.80538110096426e+01	(-5.27978458940950e+01dB,-1.77060614009051e+02°)
4.91731280585510e+01	(-5.31956413331429e+01dB,-1.77188286145487e+02°)
5.03185173508393e+01	(-5.35932468942074e+01dB,-1.77315428976772e+02°)
5.14905861870714e+01	(-5.39906452547826e+01dB,-1.77442189900359e+02°)
5.26899560136584e+01	(-5.43878176321221e+01dB,-1.77568722290013e+02°)
5.39172627523578e+01	(-5.47847436594782e+01dB,-1.77695186013392e+02°)
5.51731571374479e+01	(-5.51814012520199e+01dB,-1.77821747974212e+02°)
5.64583050607553e+01	(-5.55777664615390e+01dB,-1.77948582678982e+02°)
5.77733879247199e+01	(-5.59738133189778e+01dB,-1.78075872827956e+02°)
5.91191030036834e+01	(-5.63695136637305e+01dB,-1.78203809929682e+02°)
6.04961638135933e+01	(-5.67648369585859e+01dB,-1.78332594938075e+02°)
6.19053004903186e+01	(-5.71597500890888e+01dB,-1.78462438910520e+02°)
6.33472601767774e+01	(-5.75542171460029e+01dB,-1.78593563684924e+02°)
6.48228074190819e+01	(-5.79481991894632e+01dB,-1.78726202573031e+02°)
6.63327245719114e+01	(-5.83416539933056e+01dB,-1.78860601066533e+02°)
6.78778122133264e+01	(-5.87345357679646e+01dB,-1.78997017551659e+02°)
6.94588895692458e+01	(-5.91267948602306e+01dB,-1.79135724026891e+02°)
7.10767949478120e+01	(-5.95183774280684e+01dB,-1.79277006817313e+02°)
7.27323861838722e+01	(-5.99092250886137e+01dB,-1.79421167277710e+02°)
7.44265410938139e+01	(-6.02992745373893e+01dB,-1.79568522475033e+02°)
7.61601579409953e+01	(-6.06884571367306e+01dB,-1.79719405839015e+02°)
7.79341559120160e+01	(-6.10766984713761e+01dB,-1.79874167767758e+02°)
7.97494756040816e+01	(-6.14639178691775e+01dB,1.79966823827239e+02°)
8.16070795237217e+01	(-6.18500278849239e+01dB,1.79803183054710e+02°)
8.35079525971227e+01	(-6.22349337453655e+01dB,1.79634505676909e+02°)
8.54531026923490e+01	(-6.26185327536753e+01dB,1.79460368866860e+02°)
8.74435611537284e+01	(-6.30007136518220e+01dB,1.79280331117426e+02°)
8.94803833486838e+01	(-6.33813559396587e+01dB,1.79093932334055e+02°)
9.15646492273036e+01	(-6.37603291499778e+01dB,1.78900694147374e+02°)
9.36974638949452e+01	(-6.41374920793743e+01dB,1.78700120486417e+02°)
9.58799581981764e+01	(-6.45126919755080e+01dB,1.78491698458219e+02°)
9.81132893243655e+01	(-6.48857636823105e+01dB,1.78274899584582e+02°)
1.00398641415237e+02	(-6.52565287458486e+01dB,1.78049181452062e+02°)
1.02737226194721e+02	(-6.56247944849940e+01dB,1.77813989836275e+02°)
1.05130283611420e+02	(-6.59903530327610e+01dB,1.77568761366477e+02°)
1.07579082496055e+02	(-6.63529803562261e+01dB,1.77312926800559e+02°)
1.10084921234206e+02	(-6.67124352653272e+01dB,1.77045914983853e+02°)
1.12649128454742e+02	(-6.70684584236115e+01dB,1.76767157566965e+02°)
1.15273063734272e+02	(-6.74207713771508e+01dB,1.76476094557694e+02°)
1.17958118318013e+02	(-6.77690756213726e+01dB,1.76172180779273e+02°)
1.20705715857447e+02	(-6.81130517294497e+01dB,1.75854893300941e+02°)
1.23517313165157e+02	(-6.84523585700834e+01dB,1.75523739896354e+02°)
1.26394400987253e+02	(-6.87866326469290e+01dB,1.75178268569599e+02°)
1.29338504793779e+02	(-6.91154875964071e+01dB,1.74818078166728e+02°)
1.32351185587545e+02	(-6.94385138850353e+01dB,1.74442830061734e+02°)
1.35434040731784e+02	(-6.97552787514566e+01dB,1.74052260869062e+02°)
1.38588704797101e+02	(-7.00653264417138e+01dB,1.73646196089406e+02°)
1.41816850428140e+02	(-7.03681787886583e+01dB,1.73224564541613e+02°)
1.45120189230443e+02	(-7.06633361872276e+01dB,1.72787413371252e+02°)
1.48500472677969e+02	(-7.09502790162143e+01dB,1.72334923356927e+02°)
1.50000000000000e+02	(-7.10727738712302e+01dB,1.72132754299664e+02°)
